transcript_hebrew,intent
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תכתבי לי ברשימת קניות 'צ׳יפס קפוא'",lists_createoradd
", תכתבי ברשימת ציוד 'עיפרון חדש'",lists_createoradd
", תכתבי לי תזכורת לקנות קפה",lists_createoradd
", תכתבי לי לקנות עיתון ביום שישי",lists_createoradd
", תוסיפי לרשימת משימות 'לקנות דלק'",lists_createoradd
", תכתבי לי ברשימת שיעורים 'תרגיל 2 במתמטיקה'",lists_createoradd
", תוסיפי לרשימת בית ספר 'קלמר חדש'",lists_createoradd
", תכתבי לי לזכור להביא ספר מחר",lists_createoradd
", תוסיפי לגוגל ליסט שוקולד",lists_createoradd
", תוסיפי לרשימת המתנות 'ספר חדש לאבא'",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תוסיפי לרשימת משימות 'לקנות דלק'",lists_createoradd
", תוסיפי לרשימת למידה 'לקרוא פרק 4'",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תוסיפי לרשימה שלי 'לסדר את החדר'",lists_createoradd
", תוסיפי לרשימת חופשה שלי גלידה",lists_createoradd
", תפתחי רשימת סידורים ליום ראשון",lists_createoradd
", פתחי רשימת קניות חדשה",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", פתחי רשימה חדשה לקורס מבוא לפסיכולוגיה",lists_createoradd
", פתחי רשימת ניקיונות לשבת",lists_createoradd
", תפתחי רשימה חדשה ללימודים",lists_createoradd
", תכתבי ברשימת ציוד 'עיפרון חדש'",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", תכתבי לי ברשימת שיעורים 'תרגיל 2 במתמטיקה'",lists_createoradd
", תוסיפי לרשימת קניות 'חיתולים'",lists_createoradd
", תוסיפי לרשימת מטלות 'לשלוח מייל למורה'",lists_createoradd
", תכתבי לי ברשימה 'מחברת חשבון'",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", פתחי רשימה חדשה לקורס מבוא לפסיכולוגיה",lists_createoradd
", פתחי רשימת ניקיונות לשבת",lists_createoradd
", תפתחי רשימה חדשה ללימודים",lists_createoradd
", תוסיפי לגוגל ליסט שוקולד",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
", פתחי רשימת קניות חדשה",lists_createoradd
", תוסיפי לרשימת משימות 'לקנות דלק'",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תוסיפי לרשימת בית ספר 'קלמר חדש'",lists_createoradd
", תוסיפי לרשימה שלי 'לסדר את החדר'",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
", תפתחי רשימת סידורים ליום ראשון",lists_createoradd
", תכתבי לי לקנות עיתון ביום שישי",lists_createoradd
", תכתבי לי ברשימה 'שיחת ועידה ב-15:00'",lists_createoradd
", תכתבי לי ברשימה 'לקנות מרקרים'",lists_createoradd
", פתחי רשימת ניקיונות לשבת",lists_createoradd
", תכתבי לי ברשימת קניות 'צ׳יפס קפוא'",lists_createoradd
", תכתבי לי ברשימה 'מחברת חשבון'",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
", תוסיפי ברשימת הקניות לחם שחור",lists_createoradd
", תכתבי לי ברשימה 'שיחת ועידה ב-15:00'",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תכתבי לי ברשימת קניות 'צ׳יפס קפוא'",lists_createoradd
", תוסיפי לגוגל ליסט שוקולד",lists_createoradd
", תכתבי לי תזכורת לקנות קפה",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תפתחי רשימה חדשה בשם 'פגישות'",lists_createoradd
", תכתבי לי ברשימה 'לקנות מרקרים'",lists_createoradd
", תוסיפי לרשימת סופר 'מלפפונים ועגבניות'",lists_createoradd
", תוסיפי לרשימת מטלות 'לשלוח מייל למורה'",lists_createoradd
", תכתבי ברשימת ציוד 'עיפרון חדש'",lists_createoradd
", תפתחי רשימת סידורים ליום ראשון",lists_createoradd
", תכתבי לי לקנות עיתון ביום שישי",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תוסיפי לרשימת קניות 'חיתולים'",lists_createoradd
", תוסיפי לרשימה שלי 'לסדר את החדר'",lists_createoradd
", תוסיפי לגוגל ליסט שוקולד",lists_createoradd
", תפתחי רשימת סידורים ליום ראשון",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תפתחי רשימה חדשה בשם 'פגישות'",lists_createoradd
", תכתבי לי ברשימה 'לקנות מרקרים'",lists_createoradd
", תוסיפי לרשימת סופר 'מלפפונים ועגבניות'",lists_createoradd
", תוסיפי לרשימת מטלות 'לשלוח מייל למורה'",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
", תוסיפי לרשימת המתנות 'ספר חדש לאבא'",lists_createoradd
", תוסיפי לי לרשימת המטלות 'להתקשר לנכד'",lists_createoradd
", תכתבי לי ברשימה 'שיחת ועידה ב-15:00'",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תוסיפי לרשימת סופר 'מלפפונים ועגבניות'",lists_createoradd
", תוסיפי לרשימת מטלות 'לשלוח מייל למורה'",lists_createoradd
", תוסיפי לרשימת חופשה שלי גלידה",lists_createoradd
", תוסיפי לרשימת המתנות 'ספר חדש לאבא'",lists_createoradd
", תוסיפי לי לרשימת המטלות 'להתקשר לנכד'",lists_createoradd
", תפתחי רשימה חדשה בשם 'פגישות'",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", פתחי רשימת ניקיונות לשבת",lists_createoradd
", תכתבי לי לזכור להביא ספר מחר",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
", תוסיפי לרשימת המתנות 'ספר חדש לאבא'",lists_createoradd
", תוסיפי לי לרשימת המטלות 'להתקשר לנכד'",lists_createoradd
", תכתבי 'שליחת מייל' ברשימת מטלות",lists_createoradd
", פתחי רשימה חדשה לקורס מבוא לפסיכולוגיה",lists_createoradd
", תוסיפי לרשימת קניות 'חיתולים'",lists_createoradd
", תוסיפי לרשימה שלי 'לסדר את החדר'",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
", תפתחי רשימת סידורים ליום ראשון",lists_createoradd
", תוסיפי לי לרשימת המטלות 'להתקשר לנכד'",lists_createoradd
", תכתבי לי ברשימה 'שיחת ועידה ב-15:00'",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תוסיפי לרשימה שלי 'לסדר את החדר'",lists_createoradd
", תוסיפי לרשימת חופשה שלי גלידה",lists_createoradd
", תכתבי לי ברשימת מטלות 'לשלם חשבונות'",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", תוסיפי 'לשלוח עבודה' לרשימה שלי",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תפתחי רשימה חדשה ללימודים",lists_createoradd
", תוסיפי לרשימת חופשה שלי גלידה",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
", פתחי רשימת קניות חדשה",lists_createoradd
", תוסיפי לרשימת משימות 'לקנות דלק'",lists_createoradd
", פתחי רשימה חדשה לקורס מבוא לפסיכולוגיה",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תכתבי לי ברשימת קניות 'צ׳יפס קפוא'",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
" היקרה, תוסיפי לרשימה שלי תרופות ללחץ דם",lists_createoradd
", תכתבי 'שליחת מייל' ברשימת מטלות",lists_createoradd
", תוסיפי לרשימת למידה 'לקרוא פרק 4'",lists_createoradd
", תכתבי לי ברשימה 'לקנות מתנה לגן'",lists_createoradd
", תכתבי לי לזכור להביא ספר מחר",lists_createoradd
", תכתבי ברשימת ציוד 'עיפרון חדש'",lists_createoradd
", תכתבי לי תזכורת לקנות קפה",lists_createoradd
", פתחי רשימת קניות חדשה",lists_createoradd
", תוסיפי 'לעבור בבנק' לרשימה",lists_createoradd
", תכתבי לי ברשימת שיעורים 'תרגיל 2 במתמטיקה'",lists_createoradd
", פתחי רשימת ניקיונות לשבת",lists_createoradd
", תכתבי לי לזכור להביא ספר מחר",lists_createoradd
", תכתבי ברשימת ציוד 'עיפרון חדש'",lists_createoradd
", תוסיפי לרשימת המתנות 'ספר חדש לאבא'",lists_createoradd
", תוסיפי ברשימת הקניות לחם שחור",lists_createoradd
", תפתחי רשימה חדשה בשם 'פגישות'",lists_createoradd
", תוסיפי לרשימת למידה 'לקרוא פרק 4'",lists_createoradd
", תוסיפי לרשימת קניות 'חיתולים'",lists_createoradd
", תפתחי רשימה חדשה ללימודים",lists_createoradd
", תוסיפי לרשימת חופשה שלי גלידה",lists_createoradd
", תוסיפי לרשימת הקניות חלב ושוקולד מריר",lists_createoradd
", תוסיפי לי לרשימת המטלות 'להתקשר לנכד'",lists_createoradd
", תכתבי לי ברשימה 'שיחת ועידה ב-15:00'",lists_createoradd
", תוסיפי לרשימת למידה 'לקרוא פרק 4'",lists_createoradd
", תוסיפי לרשימת קניות 'חיתולים'",lists_createoradd
", תכתבי לי לזכור להביא ספר מחר",lists_createoradd
", תוסיפי לי לרשימה צעצוע חדש",lists_createoradd
